"activity_period","activity_type_code","adjusted_activity_type_code","adjusted_passenger_count","boarding_area","geo_region","geo_summary","month","operating_airline","operating_airline_iata_code","passenger_count","price_category_code","published_airline","published_airline_iata_code","terminal","year"
"201202","Enplaned","Enplaned","4026","A","Asia","International","February","Delta Air Lines","DL","4026","Other","Delta Air Lines","DL","International","2012"
"201202","Deplaned","Deplaned","11043","G","Asia","International","February","EVA Airways","BR","11043","Other","EVA Airways","BR","International","2012"
"201202","Enplaned","Enplaned","10131","G","Asia","International","February","EVA Airways","BR","10131","Other","EVA Airways","BR","International","2012"
"201202","Deplaned","Deplaned","9438","A","Middle East","International","February","Emirates ","EK","9438","Other","Emirates ","EK","International","2012"
"201202","Enplaned","Enplaned","9267","A","Middle East","International","February","Emirates ","EK","9267","Other","Emirates ","EK","International","2012"
"201202","Deplaned","Deplaned","16405","C","US","Domestic","February","Frontier Airlines","F9","16405","Low Fare","Frontier Airlines","F9","Terminal 1","2012"
"201202","Enplaned","Enplaned","14861","C","US","Domestic","February","Frontier Airlines","F9","14861","Low Fare","Frontier Airlines","F9","Terminal 1","2012"
"201202","Deplaned","Deplaned","7774","A","US","Domestic","February","Hawaiian Airlines","HA","7774","Other","Hawaiian Airlines","HA","International","2012"
"201202","Enplaned","Enplaned","7576","A","US","Domestic","February","Hawaiian Airlines","HA","7576","Other","Hawaiian Airlines","HA","International","2012"
"201202","Deplaned","Deplaned","5633","B","US","Domestic","February","Horizon Air ","QX","5633","Other","Alaska Airlines","AS","Terminal 1","2012"
"201202","Enplaned","Enplaned","6089","B","US","Domestic","February","Horizon Air ","QX","6089","Other","Alaska Airlines","AS","Terminal 1","2012"
"201202","Deplaned","Deplaned","5102","A","Asia","International","February","Japan Airlines","JL","5102","Other","Japan Airlines","JL","International","2012"
"201202","Enplaned","Enplaned","4844","A","Asia","International","February","Japan Airlines","JL","4844","Other","Japan Airlines","JL","International","2012"
"201202","Deplaned","Deplaned","37617","A","US","Domestic","February","JetBlue Airways ","B6","37617","Low Fare","JetBlue Airways ","B6","International","2012"
"201202","Enplaned","Enplaned","38360","A","US","Domestic","February","JetBlue Airways ","B6","38360","Low Fare","JetBlue Airways ","B6","International","2012"
"201202","Deplaned","Deplaned","5253","A","Europe","International","February","KLM Royal Dutch Airlines","KL","5253","Other","KLM Royal Dutch Airlines","KL","International","2012"
"201202","Enplaned","Enplaned","4421","A","Europe","International","February","KLM Royal Dutch Airlines","KL","4421","Other","KLM Royal Dutch Airlines","KL","International","2012"
"201202","Deplaned","Deplaned","5384","A","Asia","International","February","Korean Air Lines","KE","5384","Other","Korean Air Lines","KE","International","2012"
"201202","Enplaned","Enplaned","6112","A","Asia","International","February","Korean Air Lines","KE","6112","Other","Korean Air Lines","KE","International","2012"
"201202","Deplaned","Deplaned","2350","A","South America","International","February","LAN Peru","LP","2350","Other","LAN Peru","LP","International","2012"
"201202","Enplaned","Enplaned","2576","A","South America","International","February","LAN Peru","LP","2576","Other","LAN Peru","LP","International","2012"
"201202","Deplaned","Deplaned","14111","G","Europe","International","February","Lufthansa German Airlines","LH","14111","Other","Lufthansa German Airlines","LH","International","2012"
"201202","Enplaned","Enplaned","13078","G","Europe","International","February","Lufthansa German Airlines","LH","13078","Other","Lufthansa German Airlines","LH","International","2012"
"201202","Deplaned","Deplaned","10407","A","Asia","International","February","Philippine Airlines","PR","10407","Other","Philippine Airlines","PR","International","2012"
"201202","Enplaned","Enplaned","8117","A","Asia","International","February","Philippine Airlines","PR","8117","Other","Philippine Airlines","PR","International","2012"
"201202","Deplaned","Deplaned","11766","G","Asia","International","February","Singapore Airlines","SQ","11766","Other","Singapore Airlines","SQ","International","2012"
"201202","Enplaned","Enplaned","13174","G","Asia","International","February","Singapore Airlines","SQ","13174","Other","Singapore Airlines","SQ","International","2012"
"201202","Deplaned","Deplaned","17771","C","US","Domestic","February","SkyWest Airlines","OO","17771","Other","Delta Air Lines","DL","Terminal 1","2012"
"201202","Enplaned","Enplaned","17373","C","US","Domestic","February","SkyWest Airlines","OO","17373","Other","Delta Air Lines","DL","Terminal 1","2012"
"201202","Deplaned","Deplaned","8703","F","US","Domestic","February","SkyWest Airlines","OO","8703","Other","United Airlines","UA","Terminal 3","2012"
"201202","Enplaned","Enplaned","8071","F","US","Domestic","February","SkyWest Airlines","OO","8071","Other","United Airlines","UA","Terminal 3","2012"
"201202","Deplaned","Deplaned","116794","F","US","Domestic","February","SkyWest Airlines","OO","116794","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2012"
"201202","Enplaned","Enplaned","118421","F","US","Domestic","February","SkyWest Airlines","OO","118421","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2012"
"201202","Deplaned","Deplaned","1322","G","Canada","International","February","SkyWest Airlines","OO","1322","Other","United Airlines - Pre 07/01/2013","UA","International","2012"
"201202","Deplaned","Deplaned","9601","F","Canada","International","February","SkyWest Airlines","OO","9601","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2012"
"201202","Enplaned","Enplaned","10263","F","Canada","International","February","SkyWest Airlines","OO","10263","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2012"
"201202","Deplaned","Deplaned","107190","B","US","Domestic","February","Southwest Airlines","WN","107190","Low Fare","Southwest Airlines","WN","Terminal 1","2012"
"201202","Enplaned","Enplaned","104832","B","US","Domestic","February","Southwest Airlines","WN","104832","Low Fare","Southwest Airlines","WN","Terminal 1","2012"
"201202","Thru / Transit","Thru / Transit * 2","258","B","US","Domestic","February","Southwest Airlines","WN","129","Low Fare","Southwest Airlines","WN","Terminal 1","2012"
"201202","Deplaned","Deplaned","1930","A","US","Domestic","February","Sun Country Airlines","SY","1930","Low Fare","Sun Country Airlines","SY","International","2012"
"201202","Enplaned","Enplaned","1931","A","US","Domestic","February","Sun Country Airlines","SY","1931","Low Fare","Sun Country Airlines","SY","International","2012"
"201202","Deplaned","Deplaned","4884","G","Europe","International","February","Swiss International","LX","4884","Other","Swiss International","LX","International","2012"
"201202","Enplaned","Enplaned","4730","G","Europe","International","February","Swiss International","LX","4730","Other","Swiss International","LX","International","2012"
"201202","Deplaned","Deplaned","4855","A","Central America","International","February","TACA","TA","4855","Other","TACA","TA","International","2012"
"201202","Enplaned","Enplaned","4964","A","Central America","International","February","TACA","TA","4964","Other","TACA","TA","International","2012"
"201202","Deplaned","Deplaned","46207","B","US","Domestic","February","US Airways","US ","46207","Other","US Airways","US ","Terminal 1","2012"
"201202","Enplaned","Enplaned","48298","B","US","Domestic","February","US Airways","US ","48298","Other","US Airways","US ","Terminal 1","2012"
"201202","Deplaned","Deplaned","60508","F","US","Domestic","February","United Airlines","UA","60508","Other","United Airlines","UA","Terminal 3","2012"
"201202","Enplaned","Enplaned","57102","F","US","Domestic","February","United Airlines","UA","57102","Other","United Airlines","UA","Terminal 3","2012"
"201202","Deplaned","Deplaned","31974","G","US","Domestic","February","United Airlines - Pre 07/01/2013","UA","31974","Other","United Airlines - Pre 07/01/2013","UA","International","2012"
"201202","Enplaned","Enplaned","40339","G","US","Domestic","February","United Airlines - Pre 07/01/2013","UA","40339","Other","United Airlines - Pre 07/01/2013","UA","International","2012"
"201202","Deplaned","Deplaned","18479","E","US","Domestic","February","United Airlines - Pre 07/01/2013","UA","18479","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2012"
"201202","Enplaned","Enplaned","18205","E","US","Domestic","February","United Airlines - Pre 07/01/2013","UA","18205","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2012"
"201202","Thru / Transit","Thru / Transit * 2","504","E","US","Domestic","February","United Airlines - Pre 07/01/2013","UA","252","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2012"
"201202","Deplaned","Deplaned","351096","F","US","Domestic","February","United Airlines - Pre 07/01/2013","UA","351096","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2012"
"201202","Enplaned","Enplaned","345900","F","US","Domestic","February","United Airlines - Pre 07/01/2013","UA","345900","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2012"
"201202","Thru / Transit","Thru / Transit * 2","9600","F","US","Domestic","February","United Airlines - Pre 07/01/2013","UA","4800","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2012"
"201202","Deplaned","Deplaned","49463","G","Asia","International","February","United Airlines - Pre 07/01/2013","UA","49463","Other","United Airlines - Pre 07/01/2013","UA","International","2012"
"201202","Enplaned","Enplaned","53746","G","Asia","International","February","United Airlines - Pre 07/01/2013","UA","53746","Other","United Airlines - Pre 07/01/2013","UA","International","2012"
"201202","Thru / Transit","Thru / Transit * 2","3102","G","Asia","International","February","United Airlines - Pre 07/01/2013","UA","1551","Other","United Airlines - Pre 07/01/2013","UA","International","2012"
"201202","Deplaned","Deplaned","6845","G","Australia / Oceania","International","February","United Airlines - Pre 07/01/2013","UA","6845","Other","United Airlines - Pre 07/01/2013","UA","International","2012"
"201202","Enplaned","Enplaned","8410","G","Australia / Oceania","International","February","United Airlines - Pre 07/01/2013","UA","8410","Other","United Airlines - Pre 07/01/2013","UA","International","2012"
"201202","Thru / Transit","Thru / Transit * 2","844","G","Australia / Oceania","International","February","United Airlines - Pre 07/01/2013","UA","422","Other","United Airlines - Pre 07/01/2013","UA","International","2012"
"201202","Deplaned","Deplaned","10860","F","Canada","International","February","United Airlines - Pre 07/01/2013","UA","10860","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2012"
"201202","Enplaned","Enplaned","9638","F","Canada","International","February","United Airlines - Pre 07/01/2013","UA","9638","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2012"
"201202","Thru / Transit","Thru / Transit * 2","566","F","Canada","International","February","United Airlines - Pre 07/01/2013","UA","283","Other","United Airlines - Pre 07/01/2013","UA","Terminal 3","2012"
"201202","Deplaned","Deplaned","14008","G","Europe","International","February","United Airlines - Pre 07/01/2013","UA","14008","Other","United Airlines - Pre 07/01/2013","UA","International","2012"
"201202","Enplaned","Enplaned","13434","G","Europe","International","February","United Airlines - Pre 07/01/2013","UA","13434","Other","United Airlines - Pre 07/01/2013","UA","International","2012"
"201202","Thru / Transit","Thru / Transit * 2","378","G","Europe","International","February","United Airlines - Pre 07/01/2013","UA","189","Other","United Airlines - Pre 07/01/2013","UA","International","2012"
"201202","Deplaned","Deplaned","17253","G","Mexico","International","February","United Airlines - Pre 07/01/2013","UA","17253","Other","United Airlines - Pre 07/01/2013","UA","International","2012"
"201202","Enplaned","Enplaned","15917","G","Mexico","International","February","United Airlines - Pre 07/01/2013","UA","15917","Other","United Airlines - Pre 07/01/2013","UA","International","2012"
